Sec,Ah,V,A,S,D 
63.25,20.0,58.77,0.0,0.0,0.0
63.45,5.0,67.77,0.0,0.0,0.0
63.65,18.0,60.77,0.0,0.0,0.0
63.86,10.0,64.77,0.0,0.0,0.0
64.06,18.0,66.77,0.0,0.0,0.0
64.26,9.0,64.77,0.0,0.0,0.0
64.47,5.0,63.77,0.0,0.0,0.0
64.68,10.0,61.77,0.0,0.0,0.0
64.89,7.0,62.77,0.0,0.0,0.0
65.1,10.0,67.77,0.0,0.0,0.0
65.3,8.0,60.77,0.0,0.0,0.0
65.51,18.0,67.77,0.0,0.0,0.0
65.72,7.0,66.77,0.0,0.0,0.0
65.93,9.0,64.77,0.0,0.0,0.0
66.14,16.0,60.77,0.0,0.0,0.0
66.35,20.0,59.77,0.0,0.0,0.0
66.56,5.0,60.77,0.0,0.0,0.0
66.77,10.0,62.77,0.0,0.0,0.0
66.98,11.0,62.77,0.0,0.0,0.0
67.19,10.0,58.77,0.0,0.0,0.0
67.4,16.0,62.77,0.0,0.0,0.0
67.6,8.0,68.77,0.0,0.0,0.0
67.82,19.0,60.77,0.0,0.0,0.0
68.02,17.0,61.77,0.0,0.0,0.0
68.23,15.0,66.77,0.0,0.0,0.0
68.43,16.0,61.77,0.0,0.0,0.0
68.65,16.0,68.77,0.0,0.0,0.0
68.85,13.0,63.77,0.0,0.0,0.0
69.06,5.0,60.77,0.0,0.0,0.0
69.27,19.0,59.77,0.0,0.0,0.0
69.47,10.0,60.77,0.0,0.0,0.0
69.68,8.0,67.77,0.0,0.0,0.0
69.89,14.0,63.77,0.0,0.0,0.0
70.1,21.0,58.77,0.0,0.0,0.0
70.3,16.0,61.77,0.0,0.0,0.0
70.51,15.0,64.77,0.0,0.0,0.0
70.71,10.0,58.77,0.0,0.0,0.0
70.92,7.0,58.77,0.0,0.0,0.0
71.13,21.0,67.77,0.0,0.0,0.0
71.34,5.0,60.77,0.0,0.0,0.0
71.54,9.0,67.77,0.0,0.0,0.0
71.75,11.0,62.77,0.0,0.0,0.0
71.95,18.0,61.77,0.0,0.0,0.0
72.15,7.0,63.77,0.0,0.0,0.0
72.36,12.0,65.77,0.0,0.0,0.0
72.56,6.0,63.77,0.0,0.0,0.0
72.78,15.0,61.77,0.0,0.0,0.0
72.98,12.0,61.77,0.0,0.0,0.0
73.19,17.0,59.77,0.0,0.0,0.0
73.4,18.0,64.77,0.0,0.0,0.0
73.61,17.0,59.77,0.0,0.0,0.0
73.82,8.0,68.77,0.0,0.0,0.0
74.02,11.0,63.77,0.0,0.0,0.0
74.24,20.0,60.77,0.0,0.0,0.0
74.44,7.0,64.77,0.0,0.0,0.0
74.65,5.0,64.77,0.0,0.0,0.0
74.87,14.0,58.77,0.0,0.0,0.0
75.08,9.0,62.77,0.0,0.0,0.0
75.29,19.0,67.77,0.0,0.0,0.0
75.5,20.0,67.77,0.0,0.0,0.0
75.71,11.0,59.77,0.0,0.0,0.0
75.91,13.0,62.77,0.0,0.0,0.0
76.12,16.0,66.77,0.0,0.0,0.0
76.32,14.0,68.77,0.0,0.0,0.0
76.53,18.0,63.77,0.0,0.0,0.0
76.73,7.0,60.77,0.0,0.0,0.0
76.94,21.0,66.77,0.0,0.0,0.0
77.15,19.0,64.77,0.0,0.0,0.0
77.35,14.0,60.77,0.0,0.0,0.0
77.56,14.0,68.77,0.0,0.0,0.0
77.77,5.0,66.77,0.0,0.0,0.0
77.97,7.0,65.77,0.0,0.0,0.0
78.18,9.0,68.77,0.0,0.0,0.0
78.39,16.0,60.77,0.0,0.0,0.0
78.61,15.0,61.77,0.0,0.0,0.0
78.81,20.0,59.77,0.0,0.0,0.0
79.02,5.0,65.77,0.0,0.0,0.0
79.22,13.0,68.77,0.0,0.0,0.0
79.44,10.0,66.77,0.0,0.0,0.0
79.66,10.0,59.77,0.0,0.0,0.0
79.87,13.0,59.77,0.0,0.0,0.0
80.07,8.0,67.77,0.0,0.0,0.0
80.28,6.0,61.77,0.0,0.0,0.0
80.48,18.0,59.77,0.0,0.0,0.0
80.69,19.0,66.77,0.0,0.0,0.0
80.89,10.0,68.77,0.0,0.0,0.0
81.1,15.0,65.77,0.0,0.0,0.0
81.31,10.0,58.77,0.0,0.0,0.0
81.52,11.0,66.77,0.0,0.0,0.0
81.73,13.0,63.77,0.0,0.0,0.0
81.93,14.0,59.77,0.0,0.0,0.0
82.14,7.0,60.77,0.0,0.0,0.0
82.35,15.0,63.77,0.0,0.0,0.0
82.55,13.0,61.77,0.0,0.0,0.0
82.77,8.0,59.77,0.0,0.0,0.0
82.98,8.0,65.77,0.0,0.0,0.0
83.18,13.0,62.77,0.0,0.0,0.0
83.39,18.0,64.77,0.0,0.0,0.0
83.61,5.0,58.77,0.0,0.0,0.0
83.81,20.0,59.77,0.0,0.0,0.0
84.03,8.0,64.77,0.0,0.0,0.0
84.23,20.0,59.77,0.0,0.0,0.0
84.43,7.0,66.77,0.0,0.0,0.0
84.64,9.0,64.77,0.0,0.0,0.0
84.86,6.0,63.77,0.0,0.0,0.0
85.06,20.0,60.77,0.0,0.0,0.0
85.27,19.0,60.77,0.0,0.0,0.0
85.48,7.0,60.77,0.0,0.0,0.0
85.69,8.0,68.77,0.0,0.0,0.0
85.89,13.0,64.77,0.0,0.0,0.0
86.1,16.0,68.77,0.0,0.0,0.0
86.3,21.0,65.77,0.0,0.0,0.0
86.51,21.0,63.77,0.0,0.0,0.0
86.72,12.0,61.77,0.0,0.0,0.0
86.93,21.0,59.77,0.0,0.0,0.0
87.14,9.0,65.77,0.0,0.0,0.0
87.35,18.0,66.77,0.0,0.0,0.0
87.56,17.0,68.77,0.0,0.0,0.0
87.76,20.0,68.77,0.0,0.0,0.0
87.98,7.0,62.77,0.0,0.0,0.0
88.19,21.0,68.77,0.0,0.0,0.0
88.4,7.0,64.77,0.0,0.0,0.0
88.61,6.0,66.77,0.0,0.0,0.0
88.82,20.0,58.77,0.0,0.0,0.0
89.02,17.0,60.77,0.0,0.0,0.0
89.23,21.0,63.77,0.0,0.0,0.0
89.44,20.0,59.77,0.0,0.0,0.0
89.64,5.0,65.77,0.0,0.0,0.0
89.84,16.0,62.77,0.0,0.0,0.0
90.04,16.0,64.77,0.0,0.0,0.0
90.25,6.0,64.77,0.0,0.0,0.0
90.46,10.0,66.77,0.0,0.0,0.0
90.67,14.0,64.77,0.0,0.0,0.0
90.88,12.0,68.77,0.0,0.0,0.0
91.09,17.0,66.77,0.0,0.0,0.0
91.29,10.0,62.77,0.0,0.0,0.0
91.5,15.0,58.77,0.0,0.0,0.0
91.71,11.0,60.77,0.0,0.0,0.0
91.92,10.0,62.77,0.0,0.0,0.0
92.12,19.0,60.77,0.0,0.0,0.0
92.34,7.0,59.77,0.0,0.0,0.0
92.55,14.0,61.77,0.0,0.0,0.0
92.75,12.0,64.77,0.0,0.0,0.0
92.97,20.0,59.77,0.0,0.0,0.0
93.18,19.0,59.77,0.0,0.0,0.0
93.39,6.0,61.77,0.0,0.0,0.0
93.61,7.0,62.77,0.0,0.0,0.0
93.82,16.0,63.77,0.0,0.0,0.0
94.02,14.0,59.77,0.0,0.0,0.0
94.24,20.0,62.77,0.0,0.0,0.0
94.44,21.0,58.77,0.0,0.0,0.0
94.65,14.0,67.77,0.0,0.0,0.0
94.85,8.0,63.77,0.0,0.0,0.0
95.06,17.0,67.77,0.0,0.0,0.0
95.27,21.0,68.77,0.0,0.0,0.0
95.48,13.0,58.77,0.0,0.0,0.0
95.69,12.0,63.77,0.0,0.0,0.0
95.9,9.0,62.77,0.0,0.0,0.0
96.1,8.0,68.77,0.0,0.0,0.0
96.31,14.0,62.77,0.0,0.0,0.0
96.51,12.0,64.77,0.0,0.0,0.0
96.71,14.0,67.77,0.0,0.0,0.0
96.92,14.0,66.77,0.0,0.0,0.0
97.13,9.0,67.77,0.0,0.0,0.0
97.34,8.0,67.77,0.0,0.0,0.0
97.55,14.0,65.77,0.0,0.0,0.0
97.75,21.0,67.77,0.0,0.0,0.0
97.96,19.0,67.77,0.0,0.0,0.0
98.16,16.0,68.77,0.0,0.0,0.0
98.38,14.0,64.77,0.0,0.0,0.0
98.59,6.0,63.77,0.0,0.0,0.0
98.79,8.0,64.77,0.0,0.0,0.0
99.0,14.0,67.77,0.0,0.0,0.0
99.21,9.0,67.77,0.0,0.0,0.0
99.42,18.0,62.77,0.0,0.0,0.0
99.64,13.0,67.77,0.0,0.0,0.0
99.85,18.0,59.77,0.0,0.0,0.0
100.06,18.0,68.77,0.0,0.0,0.0
100.26,17.0,66.77,0.0,0.0,0.0
100.47,6.0,65.77,0.0,0.0,0.0
100.68,16.0,59.77,0.0,0.0,0.0
100.9,20.0,60.77,0.0,0.0,0.0
101.1,9.0,64.77,0.0,0.0,0.0
101.31,16.0,67.77,0.0,0.0,0.0
101.52,8.0,58.77,0.0,0.0,0.0
101.73,7.0,62.77,0.0,0.0,0.0
101.93,13.0,66.77,0.0,0.0,0.0
102.14,14.0,63.77,0.0,0.0,0.0
102.34,18.0,59.77,0.0,0.0,0.0
102.55,9.0,62.77,0.0,0.0,0.0
102.76,8.0,62.77,0.0,0.0,0.0
102.97,15.0,63.77,0.0,0.0,0.0
103.18,20.0,61.77,0.0,0.0,0.0
103.39,19.0,60.77,0.0,0.0,0.0
103.6,13.0,62.77,0.0,0.0,0.0
103.8,8.0,61.77,0.0,0.0,0.0
104.01,21.0,61.77,0.0,0.0,0.0
104.22,14.0,62.77,0.0,0.0,0.0
104.43,11.0,64.77,0.0,0.0,0.0
104.64,20.0,67.77,0.0,0.0,0.0
104.85,16.0,60.77,0.0,0.0,0.0
105.05,13.0,62.77,0.0,0.0,0.0
105.26,19.0,68.77,0.0,0.0,0.0
105.48,19.0,63.77,0.0,0.0,0.0
105.68,5.0,62.77,0.0,0.0,0.0
105.88,17.0,68.77,0.0,0.0,0.0
106.09,14.0,58.77,0.0,0.0,0.0
106.3,11.0,65.77,0.0,0.0,0.0
106.51,21.0,65.77,0.0,0.0,0.0
106.72,18.0,60.77,0.0,0.0,0.0
106.93,11.0,61.77,0.0,0.0,0.0
107.14,10.0,68.77,0.0,0.0,0.0
107.34,12.0,63.77,0.0,0.0,0.0
107.55,5.0,66.77,0.0,0.0,0.0
107.76,17.0,62.77,0.0,0.0,0.0
107.96,8.0,58.77,0.0,0.0,0.0
108.17,14.0,61.77,0.0,0.0,0.0
108.38,15.0,60.77,0.0,0.0,0.0
108.58,15.0,61.77,0.0,0.0,0.0
108.79,11.0,67.77,0.0,0.0,0.0
108.99,12.0,67.77,0.0,0.0,0.0
109.2,14.0,63.77,0.0,0.0,0.0
109.41,7.0,65.77,0.0,0.0,0.0
109.61,6.0,60.77,0.0,0.0,0.0
109.82,6.0,61.77,0.0,0.0,0.0
110.02,6.0,68.77,0.0,0.0,0.0
110.22,11.0,59.77,0.0,0.0,0.0
110.42,8.0,65.77,0.0,0.0,0.0
110.62,14.0,63.77,0.0,0.0,0.0
110.82,14.0,68.77,0.0,0.0,0.0
111.02,13.0,59.77,0.0,0.0,0.0
111.23,21.0,64.77,0.0,0.0,0.0
111.43,5.0,64.77,0.0,0.0,0.0
111.64,5.0,62.77,0.0,0.0,0.0
111.85,8.0,67.77,0.0,0.0,0.0
112.06,16.0,60.77,0.0,0.0,0.0
112.27,11.0,62.77,0.0,0.0,0.0
112.48,14.0,65.77,0.0,0.0,0.0
112.68,21.0,59.77,0.0,0.0,0.0
112.89,15.0,64.77,0.0,0.0,0.0
113.09,10.0,61.77,0.0,0.0,0.0
113.3,6.0,59.77,0.0,0.0,0.0
113.51,12.0,66.77,0.0,0.0,0.0
113.71,19.0,59.77,0.0,0.0,0.0
113.92,10.0,67.77,0.0,0.0,0.0
114.12,8.0,65.77,0.0,0.0,0.0
114.32,19.0,67.77,0.0,0.0,0.0
114.53,16.0,61.77,0.0,0.0,0.0
114.73,18.0,58.77,0.0,0.0,0.0
114.94,13.0,61.77,0.0,0.0,0.0
115.15,13.0,68.77,0.0,0.0,0.0
115.36,19.0,58.77,0.0,0.0,0.0
115.56,19.0,61.77,0.0,0.0,0.0
115.76,7.0,63.77,0.0,0.0,0.0
115.96,11.0,58.77,0.0,0.0,0.0
116.17,7.0,66.77,0.0,0.0,0.0
116.37,12.0,67.77,0.0,0.0,0.0
116.58,18.0,62.77,0.0,0.0,0.0
116.79,21.0,64.77,0.0,0.0,0.0
117.0,7.0,58.77,0.0,0.0,0.0
117.21,9.0,68.77,0.0,0.0,0.0
117.42,17.0,65.77,0.0,0.0,0.0
117.63,18.0,63.77,0.0,0.0,0.0
117.83,21.0,59.77,0.0,0.0,0.0
118.04,11.0,68.77,0.0,0.0,0.0
118.25,10.0,59.77,0.0,0.0,0.0
118.46,21.0,64.77,0.0,0.0,0.0
118.66,15.0,60.77,0.0,0.0,0.0
118.87,21.0,65.77,0.0,0.0,0.0
119.08,5.0,64.77,0.0,0.0,0.0
119.28,15.0,60.77,0.0,0.0,0.0
119.5,10.0,62.77,0.0,0.0,0.0
119.7,16.0,59.77,0.0,0.0,0.0
119.91,7.0,58.77,0.0,0.0,0.0
120.12,21.0,60.77,0.0,0.0,0.0
120.33,16.0,61.77,0.0,0.0,0.0
120.54,14.0,59.77,0.0,0.0,0.0
120.75,11.0,68.77,0.0,0.0,0.0
120.96,7.0,62.77,0.0,0.0,0.0
121.17,6.0,62.77,0.0,0.0,0.0
121.37,19.0,58.77,0.0,0.0,0.0
121.58,8.0,66.77,0.0,0.0,0.0
121.78,11.0,61.77,0.0,0.0,0.0
121.99,6.0,62.77,0.0,0.0,0.0
122.2,17.0,58.77,0.0,0.0,0.0
122.41,11.0,64.77,0.0,0.0,0.0
122.62,19.0,63.77,0.0,0.0,0.0
122.84,8.0,62.77,0.0,0.0,0.0
123.05,10.0,63.77,0.0,0.0,0.0
123.26,5.0,68.77,0.0,0.0,0.0
123.47,18.0,59.77,0.0,0.0,0.0
123.68,6.0,61.77,0.0,0.0,0.0
123.89,17.0,62.77,0.0,0.0,0.0
124.1,8.0,63.77,0.0,0.0,0.0
124.31,11.0,62.77,0.0,0.0,0.0
124.52,14.0,66.77,0.0,0.0,0.0
124.72,14.0,68.77,0.0,0.0,0.0
124.93,17.0,66.77,0.0,0.0,0.0
125.13,16.0,67.77,0.0,0.0,0.0
125.34,18.0,58.77,0.0,0.0,0.0
125.55,17.0,66.77,0.0,0.0,0.0
125.75,14.0,58.77,0.0,0.0,0.0
125.97,21.0,59.77,0.0,0.0,0.0
126.18,6.0,61.77,0.0,0.0,0.0
126.38,17.0,59.77,0.0,0.0,0.0
126.59,8.0,66.77,0.0,0.0,0.0
126.8,18.0,68.77,0.0,0.0,0.0
127.0,10.0,63.77,0.0,0.0,0.0
127.21,12.0,62.77,0.0,0.0,0.0
127.41,9.0,60.77,0.0,0.0,0.0
127.62,8.0,62.77,0.0,0.0,0.0
127.84,5.0,64.77,0.0,0.0,0.0
128.05,10.0,58.77,0.0,0.0,0.0
128.25,9.0,63.77,0.0,0.0,0.0
128.45,11.0,59.77,0.0,0.0,0.0
128.66,10.0,67.77,0.0,0.0,0.0
128.86,16.0,68.77,0.0,0.0,0.0
129.07,11.0,61.77,0.0,0.0,0.0
129.27,12.0,62.77,0.0,0.0,0.0
129.48,13.0,64.77,0.0,0.0,0.0
129.69,5.0,66.77,0.0,0.0,0.0
129.9,7.0,59.77,0.0,0.0,0.0
130.12,13.0,67.77,0.0,0.0,0.0
130.33,6.0,58.77,0.0,0.0,0.0
130.54,20.0,65.77,0.0,0.0,0.0
130.75,12.0,62.77,0.0,0.0,0.0
130.97,10.0,60.77,0.0,0.0,0.0
131.17,8.0,66.77,0.0,0.0,0.0
131.38,10.0,64.77,0.0,0.0,0.0
131.59,19.0,58.77,0.0,0.0,0.0
131.8,9.0,58.77,0.0,0.0,0.0
132.0,20.0,64.77,0.0,0.0,0.0
132.2,12.0,65.77,0.0,0.0,0.0
132.41,13.0,62.77,0.0,0.0,0.0
132.62,8.0,65.77,0.0,0.0,0.0
132.84,19.0,65.77,0.0,0.0,0.0
133.05,18.0,61.77,0.0,0.0,0.0
133.27,19.0,66.77,0.0,0.0,0.0
133.47,13.0,58.77,0.0,0.0,0.0
133.68,20.0,64.77,0.0,0.0,0.0
133.89,16.0,58.77,0.0,0.0,0.0
134.1,20.0,62.77,0.0,0.0,0.0
134.33,8.0,66.77,0.0,0.0,0.0
134.53,12.0,60.77,0.0,0.0,0.0
134.75,20.0,64.77,0.0,0.0,0.0
134.95,7.0,62.77,0.0,0.0,0.0
135.17,10.0,65.77,0.0,0.0,0.0
135.38,13.0,66.77,0.0,0.0,0.0
135.6,11.0,64.77,0.0,0.0,0.0
135.81,20.0,64.77,0.0,0.0,0.0
136.03,14.0,61.77,0.0,0.0,0.0
136.24,18.0,59.77,0.0,0.0,0.0
136.46,16.0,65.77,0.0,0.0,0.0
136.67,12.0,58.77,0.0,0.0,0.0
136.88,12.0,61.77,0.0,0.0,0.0
137.08,12.0,62.77,0.0,0.0,0.0
137.28,15.0,60.77,0.0,0.0,0.0
137.49,5.0,60.77,0.0,0.0,0.0
137.69,16.0,62.77,0.0,0.0,0.0
137.89,11.0,62.77,0.0,0.0,0.0
138.09,9.0,58.77,0.0,0.0,0.0
138.3,7.0,58.77,0.0,0.0,0.0
138.51,13.0,60.77,0.0,0.0,0.0
138.71,16.0,59.77,0.0,0.0,0.0
138.91,15.0,68.77,0.0,0.0,0.0
139.11,18.0,66.77,0.0,0.0,0.0
139.32,14.0,68.77,0.0,0.0,0.0
139.53,9.0,64.77,0.0,0.0,0.0
139.74,8.0,65.77,0.0,0.0,0.0
139.95,18.0,65.77,0.0,0.0,0.0
140.16,20.0,67.77,0.0,0.0,0.0
140.37,15.0,58.77,0.0,0.0,0.0
140.57,16.0,65.77,0.0,0.0,0.0
140.78,9.0,59.77,0.0,0.0,0.0
140.98,21.0,60.77,0.0,0.0,0.0
141.19,18.0,59.77,0.0,0.0,0.0
141.4,12.0,68.77,0.0,0.0,0.0
141.61,10.0,64.77,0.0,0.0,0.0
141.82,15.0,64.77,0.0,0.0,0.0
142.03,19.0,58.77,0.0,0.0,0.0
142.23,21.0,61.77,0.0,0.0,0.0
142.45,20.0,64.77,0.0,0.0,0.0
142.65,18.0,60.77,0.0,0.0,0.0
142.87,19.0,66.77,0.0,0.0,0.0
143.07,11.0,59.77,0.0,0.0,0.0
143.29,19.0,59.77,0.0,0.0,0.0
143.5,7.0,66.77,0.0,0.0,0.0
143.71,6.0,65.77,0.0,0.0,0.0
143.92,13.0,63.77,0.0,0.0,0.0
144.13,21.0,64.77,0.0,0.0,0.0
144.33,16.0,65.77,0.0,0.0,0.0
144.54,16.0,61.77,0.0,0.0,0.0
144.75,13.0,66.77,0.0,0.0,0.0
144.97,19.0,67.77,0.0,0.0,0.0
145.19,17.0,65.77,0.0,0.0,0.0
145.39,10.0,65.77,0.0,0.0,0.0
145.61,6.0,66.77,0.0,0.0,0.0
145.82,15.0,62.77,0.0,0.0,0.0
146.03,11.0,63.77,0.0,0.0,0.0
146.25,16.0,66.77,0.0,0.0,0.0
146.47,6.0,62.77,0.0,0.0,0.0
146.68,11.0,64.77,0.0,0.0,0.0
146.9,16.0,63.77,0.0,0.0,0.0
147.1,8.0,64.77,0.0,0.0,0.0
147.32,17.0,62.77,0.0,0.0,0.0
147.52,7.0,63.77,0.0,0.0,0.0
147.74,16.0,68.77,0.0,0.0,0.0
147.96,6.0,58.77,0.0,0.0,0.0
148.17,7.0,63.77,0.0,0.0,0.0
148.38,8.0,66.77,0.0,0.0,0.0
148.59,9.0,63.77,0.0,0.0,0.0
148.8,8.0,67.77,0.0,0.0,0.0
149.02,18.0,61.77,0.0,0.0,0.0
149.22,6.0,60.77,0.0,0.0,0.0
149.44,8.0,61.77,0.0,0.0,0.0
149.65,16.0,61.77,0.0,0.0,0.0
149.87,14.0,65.77,0.0,0.0,0.0
150.07,19.0,63.77,0.0,0.0,0.0
150.29,9.0,65.77,0.0,0.0,0.0
150.5,16.0,68.77,0.0,0.0,0.0
150.71,14.0,68.77,0.0,0.0,0.0
150.92,9.0,64.77,0.0,0.0,0.0
151.13,21.0,63.77,0.0,0.0,0.0
151.34,6.0,62.77,0.0,0.0,0.0
151.55,9.0,64.77,0.0,0.0,0.0
151.76,19.0,64.77,0.0,0.0,0.0
151.97,8.0,58.77,0.0,0.0,0.0
152.18,13.0,60.77,0.0,0.0,0.0
152.4,19.0,68.77,0.0,0.0,0.0
152.6,16.0,64.77,0.0,0.0,0.0
152.81,7.0,66.77,0.0,0.0,0.0
153.02,10.0,63.77,0.0,0.0,0.0
153.23,14.0,64.77,0.0,0.0,0.0
153.43,10.0,61.77,0.0,0.0,0.0
153.64,8.0,65.77,0.0,0.0,0.0
153.85,19.0,64.77,0.0,0.0,0.0
154.05,5.0,66.77,0.0,0.0,0.0
154.26,5.0,66.77,0.0,0.0,0.0
154.48,20.0,59.77,0.0,0.0,0.0
154.69,18.0,68.77,0.0,0.0,0.0
154.9,15.0,64.77,0.0,0.0,0.0
155.11,9.0,65.77,0.0,0.0,0.0
155.32,21.0,63.77,0.0,0.0,0.0
155.52,7.0,67.77,0.0,0.0,0.0
155.73,14.0,66.77,0.0,0.0,0.0
155.94,19.0,63.77,0.0,0.0,0.0
156.14,14.0,64.77,0.0,0.0,0.0
156.34,5.0,66.77,0.0,0.0,0.0
156.55,7.0,68.77,0.0,0.0,0.0
156.77,21.0,58.77,0.0,0.0,0.0
156.97,12.0,64.77,0.0,0.0,0.0
157.18,9.0,63.77,0.0,0.0,0.0
157.39,13.0,66.77,0.0,0.0,0.0
157.61,19.0,65.77,0.0,0.0,0.0
157.82,5.0,61.77,0.0,0.0,0.0
158.03,5.0,63.77,0.0,0.0,0.0
158.25,6.0,63.77,0.0,0.0,0.0
158.46,5.0,58.77,0.0,0.0,0.0
158.67,16.0,58.77,0.0,0.0,0.0
158.89,10.0,64.77,0.0,0.0,0.0
159.09,19.0,63.77,0.0,0.0,0.0
159.3,9.0,58.77,0.0,0.0,0.0
159.5,5.0,58.77,0.0,0.0,0.0
159.71,8.0,60.77,0.0,0.0,0.0
159.91,18.0,66.77,0.0,0.0,0.0
160.12,7.0,63.77,0.0,0.0,0.0
160.33,9.0,60.77,0.0,0.0,0.0
160.54,10.0,63.77,0.0,0.0,0.0
160.74,16.0,65.77,0.0,0.0,0.0
160.96,12.0,58.77,0.0,0.0,0.0
161.17,7.0,67.77,0.0,0.0,0.0
161.37,20.0,60.77,0.0,0.0,0.0
161.58,21.0,64.77,0.0,0.0,0.0
161.79,11.0,64.77,0.0,0.0,0.0
162.0,11.0,61.77,0.0,0.0,0.0
162.22,6.0,68.77,0.0,0.0,0.0
162.43,9.0,58.77,0.0,0.0,0.0
162.65,16.0,67.77,0.0,0.0,0.0
162.86,7.0,63.77,0.0,0.0,0.0
163.07,18.0,64.77,0.0,0.0,0.0
163.29,12.0,61.77,0.0,0.0,0.0
163.49,7.0,60.77,0.0,0.0,0.0
163.7,7.0,65.77,0.0,0.0,0.0
163.92,5.0,66.77,0.0,0.0,0.0
164.13,6.0,62.77,0.0,0.0,0.0
164.34,19.0,63.77,0.0,0.0,0.0
164.56,17.0,65.77,0.0,0.0,0.0
164.76,21.0,61.77,0.0,0.0,0.0
164.97,5.0,66.77,0.0,0.0,0.0
165.18,11.0,58.77,0.0,0.0,0.0
165.38,8.0,68.77,0.0,0.0,0.0
165.58,9.0,63.77,0.0,0.0,0.0
165.79,11.0,60.77,0.0,0.0,0.0
165.99,13.0,62.77,0.0,0.0,0.0
166.19,5.0,58.77,0.0,0.0,0.0
166.4,10.0,59.77,0.0,0.0,0.0
166.62,9.0,61.77,0.0,0.0,0.0
166.82,11.0,63.77,0.0,0.0,0.0
167.04,15.0,60.77,0.0,0.0,0.0
167.25,13.0,59.77,0.0,0.0,0.0
167.46,7.0,62.77,0.0,0.0,0.0
167.67,5.0,66.77,0.0,0.0,0.0
167.89,18.0,61.77,0.0,0.0,0.0
168.11,6.0,63.77,0.0,0.0,0.0
168.32,15.0,59.77,0.0,0.0,0.0
168.54,12.0,58.77,0.0,0.0,0.0
168.76,20.0,65.77,0.0,0.0,0.0
168.97,13.0,64.77,0.0,0.0,0.0
169.18,7.0,62.77,0.0,0.0,0.0
169.4,14.0,68.77,0.0,0.0,0.0
169.62,9.0,68.77,0.0,0.0,0.0
169.83,13.0,64.77,0.0,0.0,0.0
170.04,15.0,65.77,0.0,0.0,0.0
170.25,5.0,65.77,0.0,0.0,0.0
170.46,10.0,64.77,0.0,0.0,0.0
170.68,11.0,65.77,0.0,0.0,0.0
170.89,21.0,63.77,0.0,0.0,0.0
171.11,6.0,64.77,0.0,0.0,0.0
171.32,10.0,68.77,0.0,0.0,0.0
171.53,15.0,64.77,0.0,0.0,0.0
171.74,21.0,59.77,0.0,0.0,0.0
171.94,9.0,61.77,0.0,0.0,0.0
172.16,5.0,63.77,0.0,0.0,0.0
172.37,19.0,65.77,0.0,0.0,0.0
172.59,9.0,68.77,0.0,0.0,0.0
172.79,11.0,59.77,0.0,0.0,0.0
173.01,20.0,60.77,0.0,0.0,0.0
173.22,9.0,60.77,0.0,0.0,0.0
173.44,19.0,67.77,0.0,0.0,0.0
173.65,14.0,61.77,0.0,0.0,0.0
173.87,18.0,58.77,0.0,0.0,0.0
174.08,19.0,61.77,0.0,0.0,0.0
174.3,19.0,64.77,0.0,0.0,0.0
174.5,9.0,65.77,0.0,0.0,0.0
174.72,8.0,61.77,0.0,0.0,0.0
174.94,14.0,65.77,0.0,0.0,0.0
175.15,18.0,66.77,0.0,0.0,0.0
175.36,17.0,61.77,0.0,0.0,0.0
175.57,16.0,60.77,0.0,0.0,0.0
175.78,21.0,68.77,0.0,0.0,0.0
175.99,10.0,66.77,0.0,0.0,0.0
176.2,13.0,68.77,0.0,0.0,0.0
176.42,18.0,65.77,0.0,0.0,0.0
176.62,13.0,66.77,0.0,0.0,0.0
176.83,6.0,64.77,0.0,0.0,0.0
177.04,7.0,66.77,0.0,0.0,0.0
177.25,9.0,66.77,0.0,0.0,0.0
177.46,14.0,59.77,0.0,0.0,0.0
177.67,8.0,66.77,0.0,0.0,0.0
177.89,13.0,60.77,0.0,0.0,0.0
178.11,20.0,65.77,0.0,0.0,0.0
178.32,13.0,61.77,0.0,0.0,0.0
178.54,6.0,68.77,0.0,0.0,0.0
178.75,18.0,62.77,0.0,0.0,0.0
178.96,20.0,61.77,0.0,0.0,0.0
179.17,7.0,58.77,0.0,0.0,0.0
179.38,6.0,58.77,0.0,0.0,0.0
179.6,17.0,67.77,0.0,0.0,0.0
179.81,21.0,64.77,0.0,0.0,0.0
180.02,9.0,58.77,0.0,0.0,0.0
180.24,6.0,65.77,0.0,0.0,0.0
180.46,11.0,60.77,0.0,0.0,0.0
180.67,10.0,59.77,0.0,0.0,0.0
180.88,19.0,67.77,0.0,0.0,0.0
181.09,11.0,68.77,0.0,0.0,0.0
181.29,8.0,65.77,0.0,0.0,0.0
181.5,15.0,63.77,0.0,0.0,0.0
181.71,20.0,62.77,0.0,0.0,0.0
181.92,7.0,68.77,0.0,0.0,0.0
182.14,19.0,59.77,0.0,0.0,0.0
182.34,6.0,58.77,0.0,0.0,0.0
182.55,10.0,58.77,0.0,0.0,0.0
182.76,7.0,67.77,0.0,0.0,0.0
182.97,5.0,58.77,0.0,0.0,0.0
183.19,19.0,66.77,0.0,0.0,0.0
183.4,21.0,66.77,0.0,0.0,0.0
183.62,16.0,67.77,0.0,0.0,0.0
183.83,17.0,60.77,0.0,0.0,0.0
184.04,20.0,63.77,0.0,0.0,0.0
184.25,10.0,63.77,0.0,0.0,0.0
184.47,10.0,66.77,0.0,0.0,0.0
184.68,10.0,62.77,0.0,0.0,0.0
